,genres,early_access,sentiment,year,price,genre_encoded,sentiment_numeric
10651,"['Casual', 'Simulation', 'Strategy']",False,Very Positive,2015,14.99,True,1
10652,"['Action', 'Indie']",False,Mostly Positive,2015,12.99,False,3
10653,"['Adventure', 'Indie']",False,Positive,2014,8.99,False,2
10654,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Negative,2015,9.99,False,4
10655,"['Action', 'Indie', 'Early Access']",True,Very Positive,2015,14.99,False,1
10657,['Simulation'],False,Mixed,2015,16.99,False,0
10658,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2015,7.99,False,0
10659,"['Action', 'Indie', 'Strategy']",False,Mixed,2015,9.99,False,0
10660,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,29.99,False,3
10661,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2015,1.99,False,3
10662,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2015,14.99,False,0
10663,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mostly Positive,2015,14.99,False,3
10664,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,14.99,False,1
10665,"['Adventure', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,14.99,False,3
10666,"['Action', 'Adventure', 'RPG']",False,Very Positive,2015,9.99,False,1
10667,"['Adventure', 'Indie']",False,Very Positive,2015,24.99,False,1
10668,"['Action', 'Adventure', 'Simulation']",False,Mixed,2015,9.99,False,0
10669,"['Action', 'Adventure', 'Indie']",False,Mostly Negative,2015,7.99,False,4
10670,['RPG'],False,Very Positive,2015,29.99,False,1
10671,['Strategy'],False,Very Positive,2015,4.99,False,1
10672,"['Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
10673,['Strategy'],False,Mostly Positive,2015,4.99,False,3
10674,"['Casual', 'Indie']",False,Positive,2015,2.99,True,2
10675,"['Adventure', 'Casual', 'Indie']",False,Mixed,2015,1.99,True,0
10676,"['Adventure', 'Casual', 'Free to Play', 'Indie']",False,Very Positive,2014,4.99,True,1
10677,"['Action', 'Adventure', 'Indie', 'Strategy']",False,Positive,2015,4.99,False,2
10678,"['Indie', 'RPG']",False,Overwhelmingly Positive,2011,9.99,False,5
10679,"['Action', 'Adventure', 'Indie', 'Early Access']",True,Negative,2015,12.99,False,6
10680,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2012,1.99,False,3
10681,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2015,0.99,True,0
10682,"['Action', 'Casual', 'Indie']",False,Positive,2015,5.99,True,2
10683,"['Action', 'Adventure', 'Casual', 'Indie']",False,Very Positive,2015,9.99,True,1
10684,"['Casual', 'Indie']",False,Positive,2015,1.99,True,2
10685,"['Adventure', 'Indie', 'RPG']",False,Positive,2015,4.99,False,2
10686,"['Casual', 'Indie', 'Strategy']",False,Mostly Positive,2016,9.99,True,3
10687,['Simulation'],False,Mixed,2015,39.99,False,0
10688,"['RPG', 'Strategy']",False,Mixed,2015,24.99,False,0
10689,"['Simulation', 'Sports']",False,Mostly Positive,2015,19.99,False,3
10690,"['Simulation', 'Sports']",False,Mostly Positive,2015,19.99,False,3
10691,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",False,Mostly Positive,2015,44.99,True,3
10692,['Action'],False,Mostly Positive,2015,1.99,False,3
10693,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']",True,Mostly Negative,2015,4.99,True,4
10694,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mixed,2015,9.99,False,0
10695,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mostly Positive,2015,14.99,True,3
10696,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,0.99,False,0
10697,['Strategy'],False,Mostly Positive,2005,4.99,False,3
10698,['Strategy'],False,Mixed,2005,4.99,False,0
10699,"['RPG', 'Strategy']",False,Mixed,2005,2.99,False,0
10700,['Strategy'],False,Mostly Negative,2015,2.99,False,4
10701,['Strategy'],False,Very Positive,2005,4.99,False,1
10702,"['Action', 'Indie', 'RPG', 'Sports']",False,Very Positive,2015,9.99,False,1
10703,"['Adventure', 'Indie']",False,Positive,2015,4.99,False,2
10704,"['Simulation', 'Strategy']",False,Positive,2015,5.99,False,2
10705,"['Action', 'Adventure']",False,Positive,2015,1.99,False,2
10706,"['Massively Multiplayer', 'RPG']",False,Mostly Positive,2014,19.99,False,3
10708,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,2.99,False,1
10709,"['Action', 'Adventure']",False,Positive,2015,5.99,False,2
10710,"['Action', 'Adventure']",False,Mixed,2015,4.99,False,0
10711,"['Action', 'Adventure']",False,Mixed,2015,4.99,False,0
10712,"['Simulation', 'Sports']",False,Very Positive,2013,24.99,False,1
10713,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
10714,['Action'],False,Very Positive,2015,5.99,False,1
10715,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2015,4.99,False,0
10716,"['Adventure', 'Casual']",False,Mixed,2015,4.99,True,0
10717,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",True,Mixed,2015,9.99,False,0
10718,"['Indie', 'RPG']",False,Mostly Positive,2015,6.99,False,3
10719,['Simulation'],False,Positive,2015,49.99,False,2
10720,"['Action', 'Adventure', 'Indie', 'Strategy']",False,Mixed,2015,14.99,False,0
10721,"['Action', 'Indie']",False,Very Positive,2015,6.99,False,1
10722,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,9.99,False,0
10723,"['Action', 'Casual', 'Indie']",False,Very Positive,2014,2.99,True,1
10724,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,0.99,False,0
10725,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,0.99,False,0
10726,['Indie'],False,Mostly Positive,2015,1.99,False,3
10727,"['Action', 'Adventure', 'Indie']",False,Positive,2015,4.99,False,2
10728,"['Action', 'RPG']",False,Mostly Positive,2015,4.99,False,3
10729,['Action'],False,Mixed,2015,9.99,False,0
10730,['Action'],False,Mostly Negative,2015,1.99,False,4
10731,['Action'],False,Mixed,2015,1.99,False,0
10732,"['Action', 'Indie']",False,Positive,2015,4.99,False,2
10733,"['Action', 'Indie', 'Sports']",False,Mixed,2015,4.99,False,0
10734,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,5.99,True,1
10735,"['Casual', 'Strategy']",False,Positive,2015,2.99,True,2
10736,"['Action', 'Adventure']",False,Very Positive,2015,19.99,False,1
10737,['Action'],False,Mostly Positive,2015,4.99,False,3
10738,['Simulation'],False,Mixed,2015,24.99,False,0
10739,"['Simulation', 'Strategy']",False,Very Positive,2015,29.99,False,1
10740,['Indie'],False,Very Positive,2015,9.99,False,1
10741,"['Action', 'Indie']",False,Very Positive,2015,14.99,False,1
10742,"['Action', 'Indie']",False,Very Positive,2015,14.99,False,1
10743,"['Action', 'Adventure']",False,Mixed,2015,6.99,False,0
10744,"['Free to Play', 'Racing', 'Simulation', 'Sports']",False,Positive,2015,7.99,False,2
10745,"['Adventure', 'Indie']",False,Very Positive,2014,1.99,False,1
10746,"['Action', 'Adventure']",False,Positive,2015,5.99,False,2
10747,"['Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mixed,2015,14.99,False,0
10748,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",True,Very Positive,2015,6.99,True,1
10749,['Indie'],False,Mixed,2015,6.99,False,0
10750,"['Adventure', 'Casual']",False,Mixed,2015,6.99,True,0
10751,['Indie'],False,Very Positive,2015,7.99,False,1
10752,[],False,Mixed,2015,29.99,False,0
10753,"['Adventure', 'Indie', 'RPG', 'Early Access']",True,Mixed,2015,49.99,False,0
10754,"['Adventure', 'Casual', 'Indie']",False,Positive,2015,2.99,True,2
10755,"['Indie', 'Strategy']",False,Positive,2015,1.99,False,2
10756,"['Action', 'Adventure']",False,Mixed,2015,1.99,False,0
10757,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,11.99,True,1
10758,"['Adventure', 'Indie']",False,Mixed,2015,9.99,False,0
10759,['Indie'],False,Mostly Positive,2015,7.99,False,3
10760,"['Adventure', 'Casual', 'Indie', 'RPG']",False,Mixed,2015,9.99,True,0
10761,"['Adventure', 'Casual', 'Indie', 'Strategy']",False,Positive,2015,9.99,True,2
10762,"['Adventure', 'Free to Play', 'Indie']",False,Mostly Positive,2015,23.96,False,3
10763,['Action'],False,Mixed,2015,7.99,False,0
10764,"['Indie', 'RPG']",False,Mixed,2015,1.99,False,0
10765,"['Racing', 'Simulation', 'Sports']",False,Very Positive,2005,24.99,False,1
10766,"['Adventure', 'Casual', 'Simulation']",False,Positive,2015,4.99,True,2
10767,"['Casual', 'Indie', 'RPG']",False,Mostly Positive,2015,3.99,True,3
10768,['Strategy'],False,Mostly Positive,2015,9.99,False,3
10769,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",True,Mixed,2015,14.99,False,0
10770,"['Adventure', 'Indie']",False,Mixed,2015,8.99,False,0
10771,['Simulation'],False,Positive,2015,19.99,False,2
10772,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,2.99,True,1
10773,"['Simulation', 'Strategy']",False,Very Positive,2015,29.99,False,1
10774,['Simulation'],False,Negative,2015,19.99,False,6
10775,"['Casual', 'Strategy']",False,Mixed,2014,1.99,True,0
10776,"['Action', 'Indie']",False,Very Positive,2015,3.99,False,1
10777,['Action'],False,Very Positive,2015,44.99,False,1
10778,"['Action', 'Indie', 'Simulation']",False,Mixed,2015,9.99,False,0
10779,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,3.99,True,1
10780,"['Action', 'Indie', 'Simulation']",False,Very Positive,2015,7.99,False,1
10781,"['Casual', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2015,9.99,True,1
10782,"['Action', 'RPG']",False,Mostly Negative,2015,7.99,False,4
10783,['Simulation'],False,Positive,2015,19.99,False,2
10784,"['Action', 'Adventure']",False,Positive,2015,2.99,False,2
10785,"['Adventure', 'Casual']",False,Mixed,2015,9.99,True,0
10786,"['Adventure', 'Indie']",False,Mixed,2015,19.99,False,0
10787,"['Action', 'Indie']",False,Mixed,2015,5.99,False,0
10788,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",False,Mostly Positive,2015,0.99,True,3
10789,"['Action', 'Casual', 'Indie']",False,Positive,2015,4.99,True,2
10790,['Simulation'],False,Mostly Positive,2015,19.99,False,3
10791,"['Adventure', 'Indie', 'RPG']",False,Mostly Positive,2015,7.99,False,3
10792,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,14.99,False,0
10793,"['Action', 'Adventure', 'Indie', 'RPG']",False,Positive,2015,3.99,False,2
10794,['Indie'],False,Mixed,2015,14.99,False,0
10795,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
10796,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,4.99,False,0
10797,"['Casual', 'Indie']",False,Positive,2015,9.99,True,2
10798,"['Adventure', 'Indie']",False,Mostly Positive,2015,6.99,False,3
10799,['Action'],False,Very Positive,2015,14.99,False,1
10800,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,8.99,False,1
10801,"['Free to Play', 'Indie']",False,Very Positive,2014,0.0,False,1
10802,"['Casual', 'Indie', 'RPG', 'Simulation']",False,Mixed,2014,7.99,True,0
10803,"['Indie', 'RPG', 'Simulation']",False,Mostly Positive,2015,4.99,False,3
10805,"['Indie', 'Strategy']",False,Mostly Positive,2015,7.99,False,3
10806,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,24.99,False,3
10807,['Simulation'],False,Mostly Positive,2015,12.99,False,3
10808,"['Simulation', 'Strategy']",False,Mostly Positive,2015,5.99,False,3
10809,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,14.99,False,0
10810,"['Adventure', 'Indie', 'RPG']",False,Mostly Positive,2015,1.99,False,3
10811,['Simulation'],False,Mixed,2015,16.99,False,0
10812,['Simulation'],False,Mostly Negative,2015,16.99,False,4
10813,['Simulation'],False,Mostly Negative,2015,16.99,False,4
10814,['Simulation'],False,Mixed,2015,16.99,False,0
10815,"['RPG', 'Strategy']",False,Positive,2015,7.99,False,2
10816,"['Adventure', 'Racing']",False,Mixed,2006,19.99,False,0
10817,"['Adventure', 'Racing']",False,Mixed,2006,19.99,False,0
10818,"['Action', 'Adventure']",False,Mixed,2008,19.99,False,0
10819,['Racing'],False,Positive,2007,19.99,False,2
10820,['Adventure'],False,Very Positive,2008,19.99,False,1
10821,"['Action', 'Adventure']",False,Very Positive,2005,9.99,False,1
10824,"['Action', 'Adventure']",False,Mixed,2015,9.99,False,0
10825,"['Adventure', 'RPG']",False,Mixed,2015,4.99,False,0
10826,"['Indie', 'Strategy']",False,Mostly Positive,2015,14.99,False,3
10827,"['Adventure', 'Casual']",False,Positive,2015,9.99,True,2
10828,"['Indie', 'RPG', 'Simulation', 'Strategy']",False,Very Positive,2015,3.99,False,1
10829,"['Action', 'RPG', 'Simulation']",False,Mixed,2015,4.99,False,0
10830,"['Simulation', 'Strategy']",False,Mixed,2015,4.99,False,0
10831,['Indie'],False,Positive,2015,2.99,False,2
10832,['Simulation'],False,Positive,2015,19.99,False,2
10833,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
10834,"['Action', 'Indie']",False,Mostly Positive,2015,2.99,False,3
10835,"['Casual', 'Simulation', 'Strategy']",False,Very Positive,2011,4.99,True,1
10836,"['Action', 'Adventure', 'Indie', 'Strategy']",False,Mostly Positive,2015,1.99,False,3
10837,"['Adventure', 'RPG', 'Strategy']",False,Mixed,2015,19.99,False,0
10838,"['Adventure', 'Casual', 'Indie']",False,Mostly Positive,2015,0.99,True,3
10839,"['Indie', 'Sports', 'Strategy']",False,Mostly Positive,2015,24.99,False,3
10840,"['Action', 'Indie', 'Sports']",False,Very Positive,2015,9.99,False,1
10841,"['Action', 'Simulation', 'Strategy']",False,Mixed,2015,9.99,False,0
10842,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Positive,2015,19.99,False,3
10843,"['Action', 'Indie', 'Strategy']",False,Very Positive,2015,14.99,False,1
10844,"['Action', 'Strategy']",False,Mixed,2015,4.99,False,0
10845,['Adventure'],False,Very Positive,2015,29.99,False,1
10846,"['Action', 'Indie', 'Simulation', 'Strategy']",False,Positive,2015,4.99,False,2
10847,"['Adventure', 'Casual', 'Indie']",False,Mostly Positive,2015,6.99,True,3
10848,"['Adventure', 'Casual', 'Indie']",False,Positive,2015,0.99,True,2
10849,"['Racing', 'Simulation', 'Sports']",False,Positive,2015,3.99,False,2
10851,['Indie'],False,Mostly Positive,2015,5.99,False,3
10852,"['Adventure', 'Indie']",False,Mostly Positive,2015,9.99,False,3
10853,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",False,Very Positive,2015,17.99,False,1
10854,"['Action', 'Casual', 'Simulation']",False,Positive,2015,4.99,True,2
10855,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2015,7.99,True,1
10856,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",False,Very Positive,2015,0.99,False,1
10857,"['Adventure', 'Indie']",False,Very Positive,2014,2.99,False,1
10858,"['Adventure', 'Indie']",False,Mixed,2015,6.99,False,0
10859,"['Action', 'Indie']",False,Positive,2015,4.99,False,2
10860,"['Adventure', 'Indie', 'Strategy']",False,Very Positive,2015,12.99,False,1
10861,"['Adventure', 'Casual', 'Indie', 'RPG']",False,Positive,2015,9.99,True,2
10862,"['Casual', 'Indie', 'Simulation']",False,Positive,2015,3.99,True,2
10863,"['Adventure', 'Indie']",False,Mixed,2015,1.99,False,0
10864,"['Adventure', 'Indie']",False,Mixed,2015,6.99,False,0
10866,"['Action', 'Casual']",False,Mixed,2015,1.99,True,0
10867,"['Action', 'Racing', 'Sports']",False,Very Positive,2015,6.99,False,1
10868,['Strategy'],False,Mostly Positive,2015,9.99,False,3
10869,"['Action', 'Indie']",False,Mostly Positive,2014,1.99,False,3
10870,['Strategy'],False,Mostly Positive,2015,44.99,False,3
10871,['Action'],False,Mostly Negative,2015,19.99,False,4
10872,['Action'],False,Mixed,2015,7.99,False,0
10873,"['Action', 'Free to Play']",False,Mixed,2015,0.0,False,0
10874,"['Action', 'Adventure', 'Casual', 'Indie']",False,Very Positive,2015,5.99,True,1
10875,"['Racing', 'Simulation', 'Sports']",False,Very Positive,2015,14.99,False,1
10876,['Simulation'],False,Mostly Negative,2015,16.99,False,4
10877,"['Action', 'Indie']",False,Mixed,2014,1.99,False,0
10878,"['Casual', 'Indie', 'Massively Multiplayer', 'Racing']",False,Positive,2015,5.99,True,2
10879,"['Action', 'Indie', 'Racing']",False,Mostly Positive,2015,9.99,False,3
10880,['Adventure'],False,Very Positive,2015,14.99,False,1
10881,"['Action', 'Indie', 'Early Access']",True,Very Positive,2015,19.99,False,1
10882,"['Action', 'Casual', 'Indie']",False,Positive,2015,4.99,True,2
10883,"['Action', 'Indie', 'Strategy']",False,Very Positive,2015,9.99,False,1
10884,"['Casual', 'Indie']",False,Mostly Positive,2015,5.99,True,3
10885,"['Indie', 'RPG', 'Strategy']",False,Very Positive,2015,9.99,False,1
10886,"['Adventure', 'Casual']",False,Mixed,2015,9.99,True,0
10887,"['Indie', 'Simulation']",False,Mixed,2015,9.99,False,0
10888,"['Adventure', 'Indie']",False,Very Positive,2015,1.99,False,1
10889,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",False,Very Positive,2015,4.99,True,1
10890,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,19.99,False,3
10891,"['Adventure', 'Casual', 'Indie', 'Strategy']",False,Positive,2015,6.99,True,2
10892,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Very Positive,2015,4.99,False,1
10893,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Negative,2014,5.99,True,4
10894,['Adventure'],False,Overwhelmingly Positive,2015,19.99,False,5
10895,"['Indie', 'Strategy']",False,Mostly Negative,2015,9.99,False,4
10896,"['Action', 'Strategy']",False,Mixed,2012,4.99,False,0
10897,"['Adventure', 'Indie']",False,Positive,2015,8.99,False,2
10898,"['Action', 'Casual', 'Indie']",False,Mixed,2015,3.99,True,0
10899,"['Action', 'Indie']",False,Mixed,2015,5.99,False,0
10900,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
10901,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2015,19.99,False,1
10902,"['Adventure', 'Indie']",False,Mostly Negative,2015,1.99,False,4
10903,"['Indie', 'Simulation', 'Sports', 'Strategy']",False,Very Positive,2014,18.99,False,1
10904,"['Indie', 'Strategy', 'Early Access']",True,Mixed,2015,29.99,False,0
10905,"['Indie', 'Simulation', 'Strategy']",False,Very Positive,2015,9.99,False,1
10906,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mostly Positive,2015,9.99,False,3
10907,[],False,Mostly Positive,2015,49.99,False,3
10908,['Simulation'],False,Mostly Negative,2015,9.99,False,4
10909,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2005,2.99,False,3
10910,"['Casual', 'Strategy']",False,Positive,2015,3.99,True,2
10911,"['Action', 'Indie', 'Sports']",False,Mixed,2015,9.99,False,0
10912,"['Casual', 'Indie', 'Strategy']",False,Mixed,2015,1.99,True,0
10913,"['Casual', 'Indie', 'Strategy']",False,Mixed,2015,0.99,True,0
10914,"['Racing', 'Simulation', 'Sports']",False,Mixed,2013,9.99,False,0
10915,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,9.99,True,3
10916,"['Casual', 'Indie', 'Strategy']",False,Mixed,2015,0.99,True,0
10917,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Negative,2015,6.99,True,4
10918,"['Adventure', 'Casual']",False,Very Positive,2014,9.99,True,1
10919,"['Action', 'Indie']",False,Mixed,2015,0.99,False,0
10920,"['Adventure', 'Casual', 'Indie']",False,Mostly Positive,2011,6.99,True,3
10921,"['Action', 'Indie', 'RPG', 'Early Access']",True,Mostly Positive,2015,9.99,False,3
10922,"['Adventure', 'Indie']",False,Mostly Positive,2015,5.99,False,3
10923,"['Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2015,29.99,False,3
10924,"['RPG', 'Strategy']",False,Overwhelmingly Positive,2015,29.99,False,5
10925,"['RPG', 'Strategy']",False,Mostly Positive,2015,0.99,False,3
10926,"['RPG', 'Strategy']",False,Positive,2015,0.99,False,2
10927,"['RPG', 'Strategy']",False,Very Positive,2015,0.99,False,1
10928,"['RPG', 'Strategy']",False,Very Positive,2015,0.99,False,1
10929,"['Action', 'Adventure']",False,Overwhelmingly Positive,2015,0.0,False,5
10930,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",False,Very Positive,2015,7.99,True,1
10931,['Action'],False,Mostly Positive,2015,4.99,False,3
10932,"['Action', 'Indie']",False,Mixed,2015,4.99,False,0
10933,['Indie'],False,Mostly Positive,2015,0.99,False,3
10934,['Simulation'],False,Mostly Positive,2015,19.99,False,3
10935,"['Free to Play', 'Indie', 'Massively Multiplayer']",False,Very Positive,2015,0.0,False,1
10936,"['Indie', 'RPG']",False,Very Positive,2013,6.99,False,1
10937,"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",True,Mostly Positive,2015,19.99,False,3
10938,"['Action', 'Indie']",False,Positive,2015,3.99,False,2
10939,['Simulation'],False,Mixed,2015,6.99,False,0
10940,['Simulation'],False,Mixed,2015,16.99,False,0
10941,"['Action', 'Indie', 'Simulation']",False,Mixed,2015,2.99,False,0
10942,"['Indie', 'Simulation', 'Early Access']",True,Overwhelmingly Positive,2015,7.99,False,5
10943,"['Action', 'Free to Play', 'Indie']",False,Mostly Positive,2015,0.0,False,3
10944,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2015,0.99,False,0
10945,"['RPG', 'Strategy']",False,Mixed,2015,14.99,False,0
10946,['Indie'],False,Very Positive,2015,14.99,False,1
10947,"['Adventure', 'Indie']",False,Positive,2015,2.99,False,2
10948,"['Adventure', 'Casual', 'Free to Play', 'Indie']",False,Very Positive,2012,0.0,True,1
10949,"['Adventure', 'Indie']",False,Mostly Positive,2015,2.99,False,3
10950,"['Adventure', 'Indie']",False,Mostly Positive,2015,2.99,False,3
10951,"['Action', 'Indie']",False,Positive,2012,2.99,False,2
10952,"['Adventure', 'RPG']",False,Very Positive,2015,9.99,False,1
10953,"['Action', 'RPG']",False,Very Positive,2015,39.99,False,1
10954,"['Indie', 'Strategy']",False,Very Positive,2015,5.65,False,1
10955,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,0.0,False,0
10956,"['Action', 'RPG']",False,Mixed,2015,29.99,False,0
10957,"['Action', 'Adventure']",False,Mixed,2015,7.49,False,0
10958,['Adventure'],False,Very Positive,2015,14.99,False,1
10959,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,0.99,False,3
10960,"['Action', 'Indie', 'RPG']",False,Mixed,2015,7.99,False,0
10961,"['Casual', 'Indie']",False,Negative,2015,0.99,True,6
10962,['Strategy'],False,Positive,2015,7.99,False,2
10963,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,12.0,True,1
10964,"['Action', 'Indie']",False,Very Positive,2017,11.99,False,1
10965,"['Indie', 'Sports']",False,Mostly Positive,2015,9.99,False,3
10966,"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2015,7.99,False,0
10967,['Action'],False,Very Positive,2015,11.99,False,1
10968,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,1.99,False,0
10969,"['Free to Play', 'Indie', 'Strategy', 'Early Access']",True,Mixed,2015,0.0,False,0
10970,"['Indie', 'RPG', 'Strategy']",False,Mixed,2015,2.99,False,0
10971,['Simulation'],False,Mixed,2015,16.99,False,0
10972,"['Indie', 'Simulation', 'Strategy']",False,Negative,2015,19.99,False,6
10973,"['Action', 'Indie', 'Strategy']",False,Mixed,2013,2.99,False,0
10974,"['RPG', 'Strategy']",False,Positive,2015,0.99,False,2
10975,"['Adventure', 'Casual']",False,Mixed,2015,4.99,True,0
10976,['Casual'],False,Mixed,2015,14.99,True,0
10977,['Simulation'],False,Mixed,2015,12.99,False,0
10978,['Simulation'],False,Mixed,2015,19.99,False,0
10979,"['Free to Play', 'Strategy']",False,Mixed,2015,0.0,False,0
10980,"['Simulation', 'Strategy']",False,Positive,2010,39.99,False,2
10981,"['Action', 'Free to Play']",False,Mixed,2015,9.99,False,0
10982,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",False,Mixed,2015,12.99,False,0
10983,['Action'],False,Mostly Positive,2015,14.99,False,3
10984,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,3.99,True,1
10985,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,0.0,False,3
10986,"['Adventure', 'Indie', 'RPG', 'Strategy']",False,Mixed,2015,19.99,False,0
10987,['RPG'],False,Very Positive,2015,14.99,False,1
10988,"['Action', 'Adventure']",False,Mixed,2015,6.99,False,0
10989,['Action'],False,Mixed,2015,2.99,False,0
10990,['Action'],False,Mixed,2015,2.99,False,0
10991,"['Action', 'Free to Play', 'Indie']",False,Very Positive,2015,0.0,False,1
10992,"['Action', 'Indie', 'Racing']",False,Positive,2015,7.99,False,2
10993,"['Action', 'Casual', 'Indie']",False,Mixed,2015,4.99,True,0
10994,"['Action', 'Sports']",False,Mostly Negative,2013,4.99,False,4
10995,"['Casual', 'Indie']",False,Positive,2015,4.99,True,2
10996,"['Adventure', 'Casual', 'Indie']",False,Mixed,2015,3.99,True,0
10997,"['Casual', 'Indie', 'Simulation']",False,Mostly Negative,2015,4.99,True,4
10998,"['Adventure', 'Indie']",False,Mixed,2013,0.99,False,0
10999,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Positive,2011,19.99,True,2
11000,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
11001,"['Racing', 'Simulation', 'Sports']",False,Negative,2015,14.99,False,6
11002,"['Adventure', 'Indie', 'RPG']",False,Mostly Positive,2014,24.99,False,3
11003,"['Adventure', 'Casual']",False,Mostly Positive,2015,6.99,True,3
11004,['Action'],False,Mixed,2015,5.99,False,0
11005,['Indie'],False,Very Positive,2015,4.99,False,1
11006,['Action'],False,Mixed,2015,3.99,False,0
11007,['Action'],False,Mixed,2015,3.99,False,0
11008,['Action'],False,Mostly Negative,2015,1.99,False,4
11009,['Action'],False,Mostly Negative,2015,1.99,False,4
11010,['Action'],False,Mixed,2015,1.99,False,0
11011,['Action'],False,Mostly Negative,2015,1.99,False,4
11012,['Action'],False,Positive,2015,7.99,False,2
11013,"['Adventure', 'Casual', 'Indie']",False,Mixed,2015,0.99,True,0
11014,"['Indie', 'RPG', 'Simulation']",False,Mostly Positive,2015,1.99,False,3
11015,"['Action', 'Adventure']",False,Mostly Negative,2015,9.99,False,4
11016,"['Action', 'Adventure']",False,Mostly Positive,2015,0.99,False,3
11017,"['Action', 'Indie', 'RPG']",False,Very Positive,2015,4.99,False,1
11018,"['Adventure', 'Casual', 'Indie']",False,Mixed,2012,9.99,True,0
11019,"['Action', 'Adventure']",False,Very Positive,2015,14.99,False,1
11020,"['Action', 'Adventure']",False,Mostly Positive,2015,2.99,False,3
11021,['Simulation'],False,Mostly Negative,2015,16.99,False,4
